ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09
2024-12-30T08:04:20.000000000Z,2024-12-30T08:04:20.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,52,6BH5,1.2498,1.25,20,21,7,4,1.2497,1.2501,11,14,5,4,1.2496,1.2502,18,18,1,6,1.2495,1.2503,27,36,2,3,1.2494,1.2504,16,23,3,4,1.2493,1.2505,33,25,3,2,1.2492,1.2506,11,45,2,1,1.2491,1.2507,48,10,3,3,1.249,1.2508,13,24,5,3,1.2489,1.2509,12,35,7,1
2024-12-30T08:04:25.000000000Z,2024-12-30T08:04:25.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,53,6BH5,1.2499,1.2501,20,32,6,4,1.2498,1.2502,27,34,1,4,1.2497,1.2503,32,28,7,7,1.2496,1.2504,38,26,5,2,1.2495,1.2505,14,49,6,3,1.2494,1.2506,25,17,6,1,1.2493,1.2507,25,5,2,5,1.2492,1.2508,11,17,5,4,1.2491,1.2509,10,24,4,1,1.249,1.251,15,36,3,7
2024-12-30T08:04:30.000000000Z,2024-12-30T08:04:30.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,54,6BH5,1.2498,1.25,21,29,1,3,1.2497,1.2501,35,21,7,2,1.2496,1.2502,40,112,2,5,1.2495,1.2503,23,18,3,1,1.2494,1.2504,28,24,6,5,1.2493,1.2505,21,46,5,3,1.2492,1.2506,43,23,7,6,1.2491,1.2507,21,17,3,1,1.249,1.2508,40,49,1,4,1.2489,1.2509,20,8,1,1
2024-12-30T08:04:35.000000000Z,2024-12-30T08:04:35.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,55,6BH5,1.2498,1.25,27,6,3,7,1.2497,1.2501,88,320,4,1,1.2496,1.2502,40,8,6,7,1.2495,1.2503,30,32,7,4,1.2494,1.2504,31,19,6,1,1.2493,1.2505,9,20,7,7,1.2492,1.2506,37,39,1,2,1.2491,1.2507,224,184,7,5,1.249,1.2508,35,42,1,3,1.2489,1.2509,72,384,1,3
2024-12-30T08:04:40.000000000Z,2024-12-30T08:04:40.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,56,6BH5,1.2498,1.25,20,39,3,3,1.2497,1.2501,9,27,7,1,1.2496,1.2502,17,36,2,4,1.2495,1.2503,25,33,3,1,1.2494,1.2504,37,12,2,5,1.2493,1.2505,45,14,7,6,1.2492,1.2506,15,7,5,5,1.2491,1.2507,272,328,2,7,1.249,1.2508,15,48,1,3,1.2489,1.2509,31,23,2,5
2024-12-30T08:04:45.000000000Z,2024-12-30T08:04:45.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,57,6BH5,1.2498,1.25,23,32,7,5,1.2497,1.2501,10,15,3,6,1.2496,1.2502,44,45,2,1,1.2495,1.2503,24,26,6,7,1.2494,1.2504,33,28,1,2,1.2493,1.2505,23,41,6,2,1.2492,1.2506,8,19,4,4,1.2491,1.2507,25,14,6,7,1.249,1.2508,44,42,3,5,1.2489,1.2509,14,9,3,4
2024-12-30T08:04:50.000000000Z,2024-12-30T08:04:50.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,58,6BH5,1.2497,1.2499,39,44,6,4,1.2496,1.25,18,25,7,3,1.2495,1.2501,5,26,7,4,1.2494,1.2502,18,13,3,2,1.2493,1.2503,47,41,2,3,1.2492,1.2504,35,45,6,4,1.2491,1.2505,7,44,3,1,1.249,1.2506,17,25,5,5,1.2489,1.2507,48,17,4,7,1.2488,1.2508,37,41,5,5
2024-12-30T08:04:55.000000000Z,2024-12-30T08:04:55.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,59,6BH5,1.2497,1.2499,45,33,3,3,1.2496,1.25,40,19,5,4,1.2495,1.2501,9,22,4,1,1.2494,1.2502,30,33,3,7,1.2493,1.2503,22,6,4,3,1.2492,1.2504,10,10,7,1,1.2491,1.2505,25,45,4,2,1.249,1.2506,27,32,4,1,1.2489,1.2507,24,9,2,2,1.2488,1.2508,19,39,7,6
2024-12-30T08:05:00.000000000Z,2024-12-30T08:05:00.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,60,6BH5,1.2497,1.2499,25,12,7,1,1.2496,1.25,48,44,6,6,1.2495,1.2501,12,42,4,5,1.2494,1.2502,13,49,5,1,1.2493,1.2503,20,16,2,6,1.2492,1.2504,20,28,5,5,1.2491,1.2505,42,35,5,1,1.249,1.2506,7,30,5,4,1.2489,1.2507,25,33,5,6,1.2488,1.2508,144,176,4,1
2024-12-30T08:05:05.000000000Z,2024-12-30T08:05:05.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,61,6BH5,1.2496,1.2498,17,40,5,4,1.2495,1.2499,44,40,6,6,1.2494,1.25,10,46,4,1,1.2493,1.2501,42,37,2,4,1.2492,1.2502,5,19,7,3,1.2491,1.2503,5,33,3,4,1.249,1.2504,43,41,7,4,1.2489,1.2505,37,37,7,3,1.2488,1.2506,29,17,3,4,1.2487,1.2507,40,32,4,3
2024-12-30T08:05:10.000000000Z,2024-12-30T08:05:10.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,62,6BH5,1.2495,1.2497,41,47,1,1,1.2494,1.2498,45,33,4,3,1.2493,1.2499,16,40,2,2,1.2492,1.25,45,17,7,1,1.2491,1.2501,11,25,6,3,1.249,1.2502,32,48,5,5,1.2489,1.2503,31,17,2,5,1.2488,1.2504,32,41,5,6,1.2487,1.2505,32,27,1,4,1.2486,1.2506,36,8,1,4
2024-12-30T08:05:15.000000000Z,2024-12-30T08:05:15.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,63,6BH5,1.2495,1.2497,33,13,7,7,1.2494,1.2498,6,37,2,7,1.2493,1.2499,12,16,3,3,1.2492,1.25,13,32,4,7,1.2491,1.2501,6,27,7,2,1.249,1.2502,30,16,1,3,1.2489,1.2503,11,33,1,1,1.2488,1.2504,9,42,5,3,1.2487,1.2505,12,24,2,7,1.2486,1.2506,6,25,7,5
2024-12-30T08:05:20.000000000Z,2024-12-30T08:05:20.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,64,6BH5,1.2495,1.2497,7,47,3,3,1.2494,1.2498,23,47,6,2,1.2493,1.2499,14,24,1,6,1.2492,1.25,6,42,1,3,1.2491,1.2501,39,19,5,6,1.249,1.2502,21,9,5,1,1.2489,1.2503,35,44,5,6,1.2488,1.2504,11,31,3,1,1.2487,1.2505,26,31,6,2,1.2486,1.2506,29,6,2,2
2024-12-30T08:05:25.000000000Z,2024-12-30T08:05:25.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,65,6BH5,1.2495,1.2497,26,8,7,2,1.2494,1.2498,21,15,5,2,1.2493,1.2499,48,37,4,6,1.2492,1.25,16,30,5,6,1.2491,1.2501,48,49,5,5,1.249,1.2502,19,10,4,2,1.2489,1.2503,16,39,1,6,1.2488,1.2504,31,21,7,3,1.2487,1.2505,43,6,3,2,1.2486,1.2506,49,28,7,1
2024-12-30T08:05:30.000000000Z,2024-12-30T08:05:30.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,66,6BH5,1.2494,1.2496,31,45,5,6,1.2493,1.2497,47,48,6,3,1.2492,1.2498,44,30,3,5,1.2491,1.2499,30,10,3,6,1.249,1.25,17,17,6,1,1.2489,1.2501,44,41,7,4,1.2488,1.2502,49,17,5,6,1.2487,1.2503,35,18,1,7,1.2486,1.2504,40,46,2,7,1.2485,1.2505,45,7,7,4
2024-12-30T08:05:35.000000000Z,2024-12-30T08:05:35.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,67,6BH5,1.2495,1.2497,30,5,7,3,1.2494,1.2498,16,42,6,3,1.2493,1.2499,30,34,4,5,1.2492,1.25,22,5,5,5,1.2491,1.2501,20,32,6,3,1.249,1.2502,35,46,2,6,1.2489,1.2503,32,7,7,1,1.2488,1.2504,28,24,3,5,1.2487,1.2505,24,6,4,3,1.2486,1.2506,8,36,1,1
2024-12-30T08:05:40.000000000Z,2024-12-30T08:05:40.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,68,6BH5,1.2494,1.2496,72,128,6,6,1.2493,1.2497,49,44,4,7,1.2492,1.2498,23,33,5,2,1.2491,1.2499,21,13,5,2,1.249,1.25,15,24,1,5,1.2489,1.2501,43,20,7,1,1.2488,1.2502,22,26,7,1,1.2487,1.2503,48,45,4,3,1.2486,1.2504,27,49,5,4,1.2485,1.2505,42,10,4,4
2024-12-30T08:05:45.000000000Z,2024-12-30T08:05:45.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,69,6BH5,1.2495,1.2497,44,10,5,4,1.2494,1.2498,12,23,5,3,1.2493,1.2499,32,24,4,4,1.2492,1.25,12,23,5,3,1.2491,1.2501,13,8,1,1,1.249,1.2502,13,22,3,5,1.2489,1.2503,20,8,2,7,1.2488,1.2504,42,15,3,6,1.2487,1.2505,40,23,7,3,1.2486,1.2506,25,32,3,6
2024-12-30T08:05:50.000000000Z,2024-12-30T08:05:50.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,70,6BH5,1.2495,1.2497,22,41,5,5,1.2494,1.2498,16,49,2,5,1.2493,1.2499,14,9,2,6,1.2492,1.25,32,12,7,7,1.2491,1.2501,40,43,4,1,1.249,1.2502,24,18,6,5,1.2489,1.2503,40,49,5,1,1.2488,1.2504,47,8,4,4,1.2487,1.2505,26,49,6,4,1.2486,1.2506,34,37,1,7
2024-12-30T08:05:55.000000000Z,2024-12-30T08:05:55.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,71,6BH5,1.2495,1.2497,31,24,1,1,1.2494,1.2498,23,25,2,1,1.2493,1.2499,18,19,1,2,1.2492,1.25,35,39,5,4,1.2491,1.2501,16,20,3,6,1.249,1.2502,34,37,2,4,1.2489,1.2503,11,10,6,6,1.2488,1.2504,19,30,7,3,1.2487,1.2505,7,34,6,6,1.2486,1.2506,37,23,4,6
2024-12-30T08:06:00.000000000Z,2024-12-30T08:06:00.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,72,6BH5,1.2496,1.2498,35,47,4,5,1.2495,1.2499,24,45,3,7,1.2494,1.25,36,49,2,7,1.2493,1.2501,28,33,6,4,1.2492,1.2502,26,32,5,1,1.2491,1.2503,17,35,5,1,1.249,1.2504,47,38,1,7,1.2489,1.2505,40,44,3,4,1.2488,1.2506,41,32,3,4,1.2487,1.2507,49,11,7,3
2024-12-30T08:06:05.000000000Z,2024-12-30T08:06:05.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,73,6BH5,1.2495,1.2497,12,29,5,4,1.2494,1.2498,16,25,2,7,1.2493,1.2499,8,21,7,5,1.2492,1.25,11,27,7,1,1.2491,1.2501,15,38,7,7,1.249,1.2502,33,40,3,7,1.2489,1.2503,6,40,5,6,1.2488,1.2504,16,7,1,1,1.2487,1.2505,27,42,6,7,1.2486,1.2506,42,19,6,6
2024-12-30T08:06:10.000000000Z,2024-12-30T08:06:10.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,74,6BH5,1.2494,1.2496,49,18,3,4,1.2493,1.2497,18,35,6,2,1.2492,1.2498,13,44,3,2,1.2491,1.2499,40,16,2,5,1.249,1.25,22,11,7,1,1.2489,1.2501,17,33,3,5,1.2488,1.2502,25,23,4,4,1.2487,1.2503,19,43,3,6,1.2486,1.2504,6,29,3,1,1.2485,1.2505,14,21,6,3
2024-12-30T08:06:15.000000000Z,2024-12-30T08:06:15.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,75,6BH5,1.2494,1.2496,38,36,4,3,1.2493,1.2497,21,10,3,5,1.2492,1.2498,15,11,5,5,1.2491,1.2499,34,23,3,7,1.249,1.25,33,39,3,5,1.2489,1.2501,43,5,7,7,1.2488,1.2502,39,49,6,6,1.2487,1.2503,49,40,4,7,1.2486,1.2504,6,21,1,2,1.2485,1.2505,26,32,5,1
2024-12-30T08:06:20.000000000Z,2024-12-30T08:06:20.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,76,6BH5,1.2493,1.2495,120,88,4,1,1.2492,1.2496,35,7,1,3,1.2491,1.2497,25,41,1,3,1.249,1.2498,25,18,2,5,1.2489,1.2499,44,12,7,5,1.2488,1.25,15,6,1,6,1.2487,1.2501,72,360,6,6,1.2486,1.2502,320,248,2,2,1.2485,1.2503,40,20,6,7,1.2484,1.2504,38,38,4,7
2024-12-30T08:06:25.000000000Z,2024-12-30T08:06:25.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,77,6BH5,1.2493,1.2495,21,24,4,5,1.2492,1.2496,7,34,5,2,1.2491,1.2497,46,28,4,1,1.249,1.2498,40,19,1,6,1.2489,1.2499,27,33,3,1,1.2488,1.25,28,49,5,1,1.2487,1.2501,39,21,6,5,1.2486,1.2502,10,21,7,1,1.2485,1.2503,43,41,4,3,1.2484,1.2504,17,31,3,5
2024-12-30T08:06:30.000000000Z,2024-12-30T08:06:30.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,78,6BH5,1.2492,1.2494,43,25,3,1,1.2491,1.2495,35,31,2,6,1.249,1.2496,12,37,4,3,1.2489,1.2497,40,6,4,3,1.2488,1.2498,24,25,6,2,1.2487,1.2499,22,22,2,5,1.2486,1.25,36,46,3,2,1.2485,1.2501,30,34,7,2,1.2484,1.2502,15,28,6,6,1.2483,1.2503,6,16,5,5
2024-12-30T08:06:35.000000000Z,2024-12-30T08:06:35.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,79,6BH5,1.2493,1.2495,8,47,6,1,1.2492,1.2496,26,33,4,1,1.2491,1.2497,5,12,1,4,1.249,1.2498,18,33,6,1,1.2489,1.2499,46,21,1,4,1.2488,1.25,7,33,1,5,1.2487,1.2501,5,5,5,6,1.2486,1.2502,112,152,3,6,1.2485,1.2503,17,31,1,1,1.2484,1.2504,17,16,5,5
2024-12-30T08:06:40.000000000Z,2024-12-30T08:06:40.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,80,6BH5,1.2493,1.2495,280,96,3,7,1.2492,1.2496,19,8,1,3,1.2491,1.2497,184,320,2,7,1.249,1.2498,24,16,6,2,1.2489,1.2499,44,28,2,7,1.2488,1.25,47,21,3,6,1.2487,1.2501,37,10,4,3,1.2486,1.2502,13,39,2,2,1.2485,1.2503,47,36,7,7,1.2484,1.2504,22,11,2,6
2024-12-30T08:06:45.000000000Z,2024-12-30T08:06:45.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,81,6BH5,1.2492,1.2494,26,26,2,2,1.2491,1.2495,45,46,7,1,1.249,1.2496,40,35,4,2,1.2489,1.2497,43,27,6,4,1.2488,1.2498,22,19,5,5,1.2487,1.2499,30,39,1,7,1.2486,1.25,19,46,6,5,1.2485,1.2501,5,26,3,6,1.2484,1.2502,30,31,2,5,1.2483,1.2503,27,30,4,7
2024-12-30T08:06:50.000000000Z,2024-12-30T08:06:50.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,82,6BH5,1.2493,1.2495,42,17,7,3,1.2492,1.2496,43,7,1,5,1.2491,1.2497,49,20,4,2,1.249,1.2498,11,19,6,6,1.2489,1.2499,6,7,6,6,1.2488,1.25,32,42,4,3,1.2487,1.2501,43,40,3,6,1.2486,1.2502,6,14,6,7,1.2485,1.2503,32,26,2,4,1.2484,1.2504,11,28,2,2
2024-12-30T08:06:55.000000000Z,2024-12-30T08:06:55.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,83,6BH5,1.2493,1.2495,41,28,3,7,1.2492,1.2496,42,19,7,5,1.2491,1.2497,376,200,4,4,1.249,1.2498,44,27,4,7,1.2489,1.2499,39,29,7,6,1.2488,1.25,42,22,4,4,1.2487,1.2501,6,41,4,4,1.2486,1.2502,49,38,7,5,1.2485,1.2503,27,12,2,7,1.2484,1.2504,38,33,5,7
2024-12-30T08:07:00.000000000Z,2024-12-30T08:07:00.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,84,6BH5,1.2493,1.2495,48,9,4,3,1.2492,1.2496,46,6,3,5,1.2491,1.2497,39,46,4,4,1.249,1.2498,11,43,3,5,1.2489,1.2499,21,14,4,7,1.2488,1.25,6,28,2,3,1.2487,1.2501,15,22,3,5,1.2486,1.2502,18,48,2,4,1.2485,1.2503,64,192,5,3,1.2484,1.2504,15,20,3,4
2024-12-30T08:07:05.000000000Z,2024-12-30T08:07:05.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,85,6BH5,1.2493,1.2495,44,17,7,4,1.2492,1.2496,46,41,4,1,1.2491,1.2497,368,264,5,3,1.249,1.2498,36,48,7,5,1.2489,1.2499,16,49,5,6,1.2488,1.25,34,27,5,7,1.2487,1.2501,34,22,6,2,1.2486,1.2502,40,344,5,1,1.2485,1.2503,11,31,4,4,1.2484,1.2504,19,12,6,4
2024-12-30T08:07:10.000000000Z,2024-12-30T08:07:10.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,86,6BH5,1.2493,1.2495,47,21,2,4,1.2492,1.2496,39,43,7,2,1.2491,1.2497,31,20,1,3,1.249,1.2498,14,16,1,5,1.2489,1.2499,36,36,3,2,1.2488,1.25,30,9,4,5,1.2487,1.2501,8,32,7,1,1.2486,1.2502,56,232,2,5,1.2485,1.2503,48,40,4,3,1.2484,1.2504,20,16,4,2
2024-12-30T08:07:15.000000000Z,2024-12-30T08:07:15.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,87,6BH5,1.2493,1.2495,29,15,6,4,1.2492,1.2496,17,42,4,7,1.2491,1.2497,31,43,5,3,1.249,1.2498,35,6,5,2,1.2489,1.2499,46,35,5,6,1.2488,1.25,320,184,6,6,1.2487,1.2501,21,41,1,1,1.2486,1.2502,11,15,6,2,1.2485,1.2503,7,12,5,2,1.2484,1.2504,47,13,3,4
2024-12-30T08:07:20.000000000Z,2024-12-30T08:07:20.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,88,6BH5,1.2493,1.2495,29,49,6,2,1.2492,1.2496,37,43,6,4,1.2491,1.2497,37,46,7,7,1.249,1.2498,40,19,5,6,1.2489,1.2499,19,27,3,2,1.2488,1.25,19,33,3,5,1.2487,1.2501,35,13,6,3,1.2486,1.2502,15,43,3,1,1.2485,1.2503,184,224,1,1,1.2484,1.2504,40,14,7,6
2024-12-30T08:07:25.000000000Z,2024-12-30T08:07:25.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,89,6BH5,1.2492,1.2494,26,31,5,3,1.2491,1.2495,17,36,6,7,1.249,1.2496,21,26,6,2,1.2489,1.2497,12,26,3,2,1.2488,1.2498,72,336,1,3,1.2487,1.2499,23,18,2,7,1.2486,1.25,26,41,7,2,1.2485,1.2501,39,17,6,2,1.2484,1.2502,8,8,6,7,1.2483,1.2503,32,34,3,5
2024-12-30T08:07:30.000000000Z,2024-12-30T08:07:30.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,90,6BH5,1.2493,1.2495,39,43,4,7,1.2492,1.2496,42,36,5,7,1.2491,1.2497,31,39,4,5,1.249,1.2498,20,45,2,5,1.2489,1.2499,14,33,2,6,1.2488,1.25,48,8,5,2,1.2487,1.2501,8,48,2,4,1.2486,1.2502,6,6,4,6,1.2485,1.2503,216,344,7,7,1.2484,1.2504,41,20,3,4
2024-12-30T08:07:35.000000000Z,2024-12-30T08:07:35.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,91,6BH5,1.2494,1.2496,28,31,7,6,1.2493,1.2497,48,19,4,5,1.2492,1.2498,27,17,1,7,1.2491,1.2499,14,42,2,7,1.249,1.25,17,27,1,1,1.2489,1.2501,13,29,5,7,1.2488,1.2502,11,40,1,4,1.2487,1.2503,40,30,3,4,1.2486,1.2504,7,47,1,4,1.2485,1.2505,23,20,6,5
2024-12-30T08:07:40.000000000Z,2024-12-30T08:07:40.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,92,6BH5,1.2493,1.2495,38,35,4,3,1.2492,1.2496,31,11,1,4,1.2491,1.2497,48,19,7,3,1.249,1.2498,33,45,6,2,1.2489,1.2499,31,11,3,5,1.2488,1.25,21,15,3,2,1.2487,1.2501,18,41,6,1,1.2486,1.2502,11,11,1,6,1.2485,1.2503,11,24,2,5,1.2484,1.2504,18,44,5,6
2024-12-30T08:07:45.000000000Z,2024-12-30T08:07:45.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,93,6BH5,1.2494,1.2496,31,30,3,5,1.2493,1.2497,256,368,3,2,1.2492,1.2498,10,14,6,4,1.2491,1.2499,33,38,7,1,1.249,1.25,25,35,1,5,1.2489,1.2501,21,12,1,1,1.2488,1.2502,34,11,1,7,1.2487,1.2503,21,44,2,1,1.2486,1.2504,34,35,3,5,1.2485,1.2505,34,43,5,7
2024-12-30T08:07:50.000000000Z,2024-12-30T08:07:50.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,94,6BH5,1.2494,1.2496,31,6,2,5,1.2493,1.2497,64,136,1,5,1.2492,1.2498,19,18,1,4,1.2491,1.2499,33,27,2,7,1.249,1.25,11,13,2,4,1.2489,1.2501,31,37,1,4,1.2488,1.2502,41,31,4,3,1.2487,1.2503,40,47,4,2,1.2486,1.2504,41,49,6,6,1.2485,1.2505,64,176,1,4
2024-12-30T08:07:55.000000000Z,2024-12-30T08:07:55.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,95,6BH5,1.2493,1.2495,46,21,3,4,1.2492,1.2496,13,12,1,7,1.2491,1.2497,28,21,4,6,1.249,1.2498,6,16,3,6,1.2489,1.2499,17,40,1,1,1.2488,1.25,35,21,3,3,1.2487,1.2501,26,8,5,5,1.2486,1.2502,136,64,2,2,1.2485,1.2503,9,13,4,5,1.2484,1.2504,16,32,2,3
2024-12-30T08:08:00.000000000Z,2024-12-30T08:08:00.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,96,6BH5,1.2492,1.2494,18,30,3,1,1.2491,1.2495,43,46,4,2,1.249,1.2496,45,17,1,7,1.2489,1.2497,35,47,4,2,1.2488,1.2498,37,11,5,2,1.2487,1.2499,20,12,6,2,1.2486,1.25,40,11,4,3,1.2485,1.2501,6,13,6,7,1.2484,1.2502,7,14,5,7,1.2483,1.2503,37,13,5,5
2024-12-30T08:08:05.000000000Z,2024-12-30T08:08:05.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,97,6BH5,1.2491,1.2493,11,30,2,2,1.249,1.2494,36,40,2,1,1.2489,1.2495,25,17,3,2,1.2488,1.2496,41,27,1,2,1.2487,1.2497,32,40,7,1,1.2486,1.2498,29,12,2,7,1.2485,1.2499,15,29,3,5,1.2484,1.25,36,39,2,5,1.2483,1.2501,49,32,4,3,1.2482,1.2502,22,29,2,1
2024-12-30T08:08:10.000000000Z,2024-12-30T08:08:10.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,98,6BH5,1.2492,1.2494,25,38,5,2,1.2491,1.2495,33,34,3,7,1.249,1.2496,36,16,7,6,1.2489,1.2497,5,22,6,5,1.2488,1.2498,11,46,1,2,1.2487,1.2499,35,37,4,6,1.2486,1.25,11,29,6,4,1.2485,1.2501,21,8,5,2,1.2484,1.2502,26,39,4,7,1.2483,1.2503,44,48,5,5
2024-12-30T08:08:15.000000000Z,2024-12-30T08:08:15.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,99,6BH5,1.2492,1.2494,31,35,4,4,1.2491,1.2495,20,39,6,3,1.249,1.2496,43,41,3,2,1.2489,1.2497,12,7,3,3,1.2488,1.2498,30,49,2,7,1.2487,1.2499,22,16,7,2,1.2486,1.25,7,11,5,4,1.2485,1.2501,12,42,5,4,1.2484,1.2502,47,40,7,2,1.2483,1.2503,38,43,2,5
2024-12-30T08:08:20.000000000Z,2024-12-30T08:08:20.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,100,6BH5,1.2492,1.2494,38,8,2,3,1.2491,1.2495,33,9,2,5,1.249,1.2496,24,10,4,4,1.2489,1.2497,30,36,2,2,1.2488,1.2498,16,14,5,3,1.2487,1.2499,29,12,7,6,1.2486,1.25,28,20,4,6,1.2485,1.2501,18,16,2,3,1.2484,1.2502,31,45,5,7,1.2483,1.2503,41,6,7,3
2024-12-30T08:08:25.000000000Z,2024-12-30T08:08:25.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,101,6BH5,1.2491,1.2493,35,48,5,5,1.249,1.2494,17,15,5,4,1.2489,1.2495,7,33,5,2,1.2488,1.2496,28,44,1,5,1.2487,1.2497,16,9,2,4,1.2486,1.2498,12,5,6,6,1.2485,1.2499,35,32,7,3,1.2484,1.25,30,20,5,7,1.2483,1.2501,42,13,7,3,1.2482,1.2502,16,29,3,5
2024-12-30T08:08:30.000000000Z,2024-12-30T08:08:30.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,102,6BH5,1.2491,1.2493,38,37,3,2,1.249,1.2494,28,9,2,7,1.2489,1.2495,34,47,4,2,1.2488,1.2496,38,15,6,7,1.2487,1.2497,11,33,4,6,1.2486,1.2498,28,39,3,2,1.2485,1.2499,16,33,6,5,1.2484,1.25,328,288,4,6,1.2483,1.2501,12,21,4,6,1.2482,1.2502,18,38,3,6
2024-12-30T08:08:35.000000000Z,2024-12-30T08:08:35.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,103,6BH5,1.2491,1.2493,41,42,7,6,1.249,1.2494,10,6,4,1,1.2489,1.2495,37,5,7,1,1.2488,1.2496,42,22,6,6,1.2487,1.2497,39,35,3,4,1.2486,1.2498,8,9,1,7,1.2485,1.2499,16,31,5,7,1.2484,1.25,22,18,3,6,1.2483,1.2501,32,42,5,4,1.2482,1.2502,18,27,7,4
2024-12-30T08:08:40.000000000Z,2024-12-30T08:08:40.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,104,6BH5,1.2492,1.2494,9,26,4,3,1.2491,1.2495,40,35,5,4,1.249,1.2496,40,11,7,2,1.2489,1.2497,36,25,4,6,1.2488,1.2498,24,46,1,3,1.2487,1.2499,18,28,4,7,1.2486,1.25,21,29,1,6,1.2485,1.2501,39,41,7,1,1.2484,1.2502,13,17,7,4,1.2483,1.2503,12,12,4,2
2024-12-30T08:08:45.000000000Z,2024-12-30T08:08:45.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,105,6BH5,1.2493,1.2495,41,29,3,1,1.2492,1.2496,11,37,2,6,1.2491,1.2497,21,16,4,4,1.249,1.2498,25,25,2,2,1.2489,1.2499,25,19,3,2,1.2488,1.25,35,30,5,2,1.2487,1.2501,28,43,2,7,1.2486,1.2502,29,35,2,2,1.2485,1.2503,15,33,7,2,1.2484,1.2504,13,36,6,7
